@relation custofazenda
@attribute 'Ref_Date'	 {'01','02','03','04'}
@attribute 'GEO'  {'Nova Scotia','Western Canada','Manitoba','Canada','Ontario','Quebec','Eastern Canada','Prince Edward Island','Newfoundland and Labrador','New Brunswick','Alberta','British Columbia','Saskatchewan'}
@attribute 'custo'  {'Other fertilizers','Depreciation on machinery and motor vehicles','Farm input total','Machine repairs','Machinery fuel','General business costs', 'Poultry','Grain feed','Cash wages in Crop production','Crop production','Fertilizer','Prepared feed','Animalrelated custom work','Machinery and motor vehicles','Depreciation on machinery','Commercial seed and plant','Depreciation on motor vehicles','Pesticides','Production insurance','Cash wages in animal production','Stabilization premiums','Croprelated custom work','Nitrogen fertilizers','Twine wire and containers','Commercial feed','Veterinary fees and drugs','Livestock purchases','Cattle','Buldings','Animal production','Hogs'}
@data
'02','Canada','Commercial feed'
'03','Canada','Commercial feed'
'04','Canada','Commercial feed'
'01','Canada','Commercial feed'
'02','Canada','Commercial feed'
'03','Canada','Commercial feed'
'04','Canada','Commercial feed'
'01','Canada','Commercial feed'
'02','Canada','Commercial feed'
'03','Canada','Commercial feed'
'04','Canada','Commercial feed'
'01','Canada','Prepared feed'
'02','Canada','Prepared feed'
'03','Canada','Prepared feed'
'04','Canada','Prepared feed'
'01','Canada','Prepared feed'
'02','Canada','Prepared feed'
'03','Canada','Prepared feed'
'04','Canada','Prepared feed'
'01','Canada','Prepared feed'
'02','Canada','Prepared feed'
'03','Canada','Prepared feed'
'04','Canada','Prepared feed'
'01','Canada','Prepared feed'
'02','Canada','Prepared feed'
'03','Canada','Prepared feed'
'04','Canada','Prepared feed'
'01','Canada','Prepared feed'
'02','Canada','Prepared feed'
'03','Canada','Prepared feed'
'04','Canada','Prepared feed'
'01','Canada','Prepared feed'
'02','Canada','Prepared feed'
'03','Canada','Prepared feed'
'04','Canada','Prepared feed'
'01','Canada','Prepared feed'
'02','Canada','Prepared feed'
'03','Canada','Prepared feed'
'04','Canada','Prepared feed'
'01','Canada','Prepared feed'
'02','Canada','Prepared feed'
'03','Canada','Prepared feed'
'04','Canada','Prepared feed'
'01','Canada','Prepared feed'
'02','Canada','Prepared feed'
'03','Canada','Prepared feed'
'04','Canada','Prepared feed'
'01','Canada','Prepared feed'
'02','Canada','Prepared feed'
'03','Canada','Prepared feed'
'04','Canada','Prepared feed'
'01','Canada','Prepared feed'
'02','Canada','Prepared feed'
'03','Canada','Prepared feed'
'04','Canada','Prepared feed'
'01','Canada','Grain feed'
'02','Canada','Grain feed'
'03','Canada','Grain feed'
'04','Canada','Grain feed'
'01','Canada','Grain feed'
'02','Canada','Grain feed'
'03','Canada','Grain feed'
'04','Canada','Grain feed'
'01','Canada','Grain feed'
'02','Canada','Grain feed'
'03','Canada','Grain feed'
'04','Canada','Grain feed'
'01','Canada','Grain feed'
'02','Canada','Grain feed'
'03','Canada','Grain feed'
'04','Canada','Grain feed'
'01','Canada','Grain feed'
'02','Canada','Grain feed'
'03','Canada','Grain feed'
'04','Canada','Grain feed'
'01','Canada','Grain feed'
'02','Canada','Grain feed'
'03','Canada','Grain feed'
'04','Canada','Grain feed'
'01','Canada','Grain feed'
'02','Canada','Grain feed'
'03','Canada','Grain feed'
'04','Canada','Grain feed'
'01','Canada','Grain feed'
'02','Canada','Grain feed'
'03','Canada','Grain feed'
'04','Canada','Grain feed'
'01','Canada','Grain feed'
'02','Canada','Grain feed'
'03','Canada','Grain feed'
'04','Canada','Grain feed'
'01','Canada','Grain feed'
'02','Canada','Grain feed'
'03','Canada','Grain feed'
'04','Canada','Grain feed'
'01','Canada','Grain feed'
'02','Canada','Grain feed'
'03','Canada','Grain feed'
'04','Canada','Grain feed'
'01','Canada','Veterinary fees and drugs'
'02','Canada','Veterinary fees and drugs'
'03','Canada','Veterinary fees and drugs'
'04','Canada','Veterinary fees and drugs'
'01','Canada','Veterinary fees and drugs'
'02','Canada','Veterinary fees and drugs'
'03','Canada','Veterinary fees and drugs'
'04','Canada','Veterinary fees and drugs'
'01','Canada','Veterinary fees and drugs'
'02','Canada','Veterinary fees and drugs'
'03','Canada','Veterinary fees and drugs'
'04','Canada','Veterinary fees and drugs'
'01','Canada','Veterinary fees and drugs'
'02','Canada','Veterinary fees and drugs'
'03','Canada','Veterinary fees and drugs'
'04','Canada','Veterinary fees and drugs'
'01','Canada','Veterinary fees and drugs'
'02','Canada','Veterinary fees and drugs'
'03','Canada','Veterinary fees and drugs'
'03','Eastern Canada','General business costs'
'04','Eastern Canada','General business costs'
'01','Eastern Canada','General business costs'
'02','Eastern Canada','General business costs'
'03','Eastern Canada','General business costs'
'04','Eastern Canada','General business costs'
'01','Eastern Canada','General business costs'
'02','Eastern Canada','General business costs'
'03','Eastern Canada','General business costs'
'04','Eastern Canada','General business costs'
'01','Eastern Canada','Crop production'
'02','Eastern Canada','Crop production'
'03','Eastern Canada','Crop production'
'04','Eastern Canada','Crop production'
'01','Eastern Canada','Crop production'
'02','Eastern Canada','Crop production'
'03','Eastern Canada','Crop production'
'04','Eastern Canada','Crop production'
'01','Eastern Canada','Crop production'
'02','Eastern Canada','Crop production'
'03','Eastern Canada','Crop production'
'04','Eastern Canada','Crop production'
'01','Eastern Canada','Crop production'
'02','Eastern Canada','Crop production'
'03','Eastern Canada','Crop production'
'04','Eastern Canada','Crop production'
'01','Eastern Canada','Crop production'
'02','Eastern Canada','Crop production'
'03','Eastern Canada','Crop production'
'04','Eastern Canada','Crop production'
'01','Eastern Canada','Crop production'
'02','Eastern Canada','Crop production'
'03','Eastern Canada','Crop production'
'04','Eastern Canada','Crop production'
'01','Eastern Canada','Crop production'
'02','Eastern Canada','Crop production'
'03','Eastern Canada','Crop production'
'04','Eastern Canada','Crop production'
'01','Eastern Canada','Crop production'
'02','Eastern Canada','Crop production'
'03','Eastern Canada','Crop production'
'04','Eastern Canada','Crop production'
'01','Eastern Canada','Crop production'
'02','Eastern Canada','Crop production'
'03','Eastern Canada','Crop production'
'04','Eastern Canada','Crop production'
'01','Eastern Canada','Crop production'
'02','Eastern Canada','Crop production'
'03','Eastern Canada','Crop production'
'04','Eastern Canada','Crop production'
'01','Eastern Canada','Crop production'
'02','Eastern Canada','Crop production'
'03','Eastern Canada','Crop production'
'04','Eastern Canada','Crop production'
'01','Eastern Canada','Commercial seed and plant'
'02','Eastern Canada','Commercial seed and plant'
'03','Eastern Canada','Commercial seed and plant'
'04','Eastern Canada','Commercial seed and plant'
'01','Eastern Canada','Commercial seed and plant'
'02','Eastern Canada','Commercial seed and plant'
'03','Eastern Canada','Commercial seed and plant'
'04','Eastern Canada','Commercial seed and plant'
'01','Eastern Canada','Commercial seed and plant'
'02','Eastern Canada','Commercial seed and plant'
'03','Eastern Canada','Commercial seed and plant'
'04','Eastern Canada','Commercial seed and plant'
'01','Eastern Canada','Commercial seed and plant'
'02','Eastern Canada','Commercial seed and plant'
'03','Eastern Canada','Commercial seed and plant'
'04','Eastern Canada','Commercial seed and plant'
'01','Eastern Canada','Commercial seed and plant'
'02','Eastern Canada','Commercial seed and plant'
'03','Eastern Canada','Commercial seed and plant'
'04','Eastern Canada','Commercial seed and plant'
'01','Eastern Canada','Commercial seed and plant'
'02','Eastern Canada','Commercial seed and plant'
'03','Eastern Canada','Commercial seed and plant'
'04','Eastern Canada','Commercial seed and plant'
'01','Eastern Canada','Commercial seed and plant'
'02','Eastern Canada','Commercial seed and plant'
'03','Eastern Canada','Commercial seed and plant'
'04','Eastern Canada','Commercial seed and plant'
'01','Eastern Canada','Commercial seed and plant'
'02','Eastern Canada','Commercial seed and plant'
'03','Eastern Canada','Commercial seed and plant'
'04','Eastern Canada','Commercial seed and plant'
'01','Eastern Canada','Commercial seed and plant'
'02','Eastern Canada','Commercial seed and plant'
'03','Eastern Canada','Commercial seed and plant'
'04','Eastern Canada','Commercial seed and plant'
'01','Eastern Canada','Commercial seed and plant'
'02','Eastern Canada','Commercial seed and plant'
'03','Eastern Canada','Commercial seed and plant'
'04','Eastern Canada','Commercial seed and plant'
'01','Eastern Canada','Commercial seed and plant'
'02','Eastern Canada','Commercial seed and plant'
'03','Eastern Canada','Commercial seed and plant'
'04','Eastern Canada','Commercial seed and plant'
'01','Eastern Canada','Fertilizer'
'02','Eastern Canada','Fertilizer'
'03','Eastern Canada','Fertilizer'
'04','Eastern Canada','Fertilizer'
'01','Eastern Canada','Fertilizer'
'02','Eastern Canada','Fertilizer'
'03','Eastern Canada','Fertilizer'
'04','Eastern Canada','Fertilizer'
'01','Eastern Canada','Fertilizer'
'02','Eastern Canada','Fertilizer'
'03','Eastern Canada','Fertilizer'
'04','Eastern Canada','Fertilizer'
'01','Eastern Canada','Fertilizer'
'02','Eastern Canada','Fertilizer'
'03','Eastern Canada','Fertilizer'
'04','Eastern Canada','Fertilizer'
'01','Eastern Canada','Fertilizer'
'02','Eastern Canada','Fertilizer'
'03','Eastern Canada','Fertilizer'
'04','Eastern Canada','Fertilizer'
'01','Eastern Canada','Fertilizer'
'02','Eastern Canada','Fertilizer'
'03','Eastern Canada','Fertilizer'
'04','Eastern Canada','Fertilizer'
'01','Eastern Canada','Fertilizer'
'02','Eastern Canada','Fertilizer'
'03','Eastern Canada','Fertilizer'
'04','Eastern Canada','Fertilizer'
'01','Eastern Canada','Fertilizer'
'02','Eastern Canada','Fertilizer'
'03','Eastern Canada','Fertilizer'
'04','Eastern Canada','Fertilizer'
'01','Eastern Canada','Fertilizer'
'02','Eastern Canada','Fertilizer'
'03','Eastern Canada','Fertilizer'
'04','Canada','Veterinary fees and drugs'
'01','Canada','Veterinary fees and drugs'
'02','Canada','Veterinary fees and drugs'
'03','Canada','Veterinary fees and drugs'
'04','Canada','Veterinary fees and drugs'
'01','Canada','Veterinary fees and drugs'
'02','Canada','Veterinary fees and drugs'
'03','Canada','Veterinary fees and drugs'
'04','Canada','Veterinary fees and drugs'
'01','Canada','Veterinary fees and drugs'
'02','Canada','Veterinary fees and drugs'
'03','Canada','Veterinary fees and drugs'
'04','Canada','Veterinary fees and drugs'
'01','Canada','Veterinary fees and drugs'
'02','Canada','Veterinary fees and drugs'
'03','Canada','Veterinary fees and drugs'
'04','Canada','Veterinary fees and drugs'
'01','Canada','Veterinary fees and drugs'
'02','Canada','Veterinary fees and drugs'
'03','Canada','Veterinary fees and drugs'
'04','Canada','Veterinary fees and drugs'
'01','Canada','Veterinary fees and drugs'
'02','Canada','Veterinary fees and drugs'
'03','Canada','Veterinary fees and drugs'
'04','Canada','Veterinary fees and drugs'
'01','Canada','Cash wages in animal production'
'02','Canada','Cash wages in animal production'
'03','Canada','Cash wages in animal production'
'04','Canada','Cash wages in animal production'
'01','Canada','Cash wages in animal production'
'02','Canada','Cash wages in animal production'
'03','Canada','Cash wages in animal production'
'04','Canada','Cash wages in animal production'
'01','Canada','Cash wages in animal production'
'02','Canada','Cash wages in animal production'
'03','Canada','Cash wages in animal production'
'04','Canada','Cash wages in animal production'
'01','Canada','Cash wages in animal production'
'02','Canada','Cash wages in animal production'
'03','Canada','Cash wages in animal production'
'04','Canada','Cash wages in animal production'
'01','Canada','Cash wages in animal production'
'02','Canada','Cash wages in animal production'
'03','Canada','Cash wages in animal production'
'04','Canada','Cash wages in animal production'
'01','Canada','Cash wages in animal production'
'02','Canada','Cash wages in animal production'
'03','Canada','Cash wages in animal production'
'04','Canada','Cash wages in animal production'
'01','Canada','Cash wages in animal production'
'02','Canada','Cash wages in animal production'
'03','Canada','Cash wages in animal production'
'04','Canada','Cash wages in animal production'
'01','Canada','Cash wages in animal production'
'02','Canada','Cash wages in animal production'
'03','Canada','Cash wages in animal production'
'04','Canada','Cash wages in animal production'
'01','Canada','Cash wages in animal production'
'02','Canada','Cash wages in animal production'
'03','Canada','Cash wages in animal production'
'04','Canada','Cash wages in animal production'
'01','Canada','Cash wages in animal production'
'02','Canada','Cash wages in animal production'
'03','Canada','Cash wages in animal production'
'04','Canada','Cash wages in animal production'
'01','Canada','Cash wages in animal production'
'02','Canada','Cash wages in animal production'
'03','Canada','Cash wages in animal production'
'04','Canada','Cash wages in animal production'
'01','Canada','Animalrelated custom work'
'02','Canada','Animalrelated custom work'
'03','Canada','Animalrelated custom work'
'04','Canada','Animalrelated custom work'
'01','Canada','Animalrelated custom work'
'02','Canada','Animalrelated custom work'
'03','Canada','Animalrelated custom work'
'04','Canada','Animalrelated custom work'
'01','Canada','Animalrelated custom work'
'02','Canada','Animalrelated custom work'
'03','Canada','Animalrelated custom work'
'04','Canada','Animalrelated custom work'
'01','Canada','Animalrelated custom work'
'02','Canada','Animalrelated custom work'
'03','Canada','Animalrelated custom work'
'04','Canada','Animalrelated custom work'
'01','Canada','Animalrelated custom work'
'02','Canada','Animalrelated custom work'
'03','Canada','Animalrelated custom work'
'04','Canada','Animalrelated custom work'
'01','Canada','Animalrelated custom work'
'02','Canada','Animalrelated custom work'
'03','Canada','Animalrelated custom work'
'04','Canada','Animalrelated custom work'
'01','Canada','Animalrelated custom work'
'02','Canada','Animalrelated custom work'
'03','Canada','Animalrelated custom work'
'04','Canada','Animalrelated custom work'
'01','Canada','Animalrelated custom work'
'02','Canada','Animalrelated custom work'
'03','Canada','Animalrelated custom work'
'04','Canada','Animalrelated custom work'
'01','Canada','Animalrelated custom work'
'02','Canada','Animalrelated custom work'
'03','Canada','Animalrelated custom work'
'04','Canada','Animalrelated custom work'
'01','Canada','Animalrelated custom work'
'02','Canada','Animalrelated custom work'
'03','Canada','Animalrelated custom work'
'04','Canada','Animalrelated custom work'
'01','Canada','Animalrelated custom work'
'02','Canada','Animalrelated custom work'
'03','Canada','Animalrelated custom work'
'04','Canada','Animalrelated custom work'
'01','Eastern Canada','Farm input total'
'02','Eastern Canada','Farm input total'
'03','Eastern Canada','Farm input total'
'04','Eastern Canada','Farm input total'
